,TimeID,Day,Month,Year,Quarter,Time
12844,12845,17,9,2020,3,18:47:53
12845,12846,11,2,2021,1,19:18:9
12846,12847,25,6,2019,2,17:52:16
12847,12848,24,11,2019,4,10:36:33
12848,12849,26,8,2020,3,10:53:45
12849,12850,11,5,2021,2,11:32:11
12850,12851,25,8,2019,3,13:33:47
12851,12852,5,2,2021,1,21:19:29
12852,12853,9,5,2021,2,17:7:34
12853,12854,22,12,2020,4,15:56:59
12854,12855,5,7,2021,3,10:37:17
12855,12856,17,8,2019,3,11:58:51
12856,12857,22,7,2020,3,18:18:57
12857,12858,13,9,2019,3,12:22:14
12858,12859,28,11,2020,4,18:46:6
12859,12860,15,6,2021,2,17:4:24
12860,12861,13,4,2020,2,10:54:24
12861,12862,3,2,2020,1,11:51:34
12862,12863,15,7,2021,3,19:3:0
12863,12864,5,9,2021,3,9:28:14
12864,12865,15,5,2021,2,12:3:21
12865,12866,5,2,2021,1,9:16:24
12866,12867,12,10,2019,4,12:28:14
12867,12868,14,5,2019,2,11:27:48
12868,12869,4,3,2019,1,13:9:38
12869,12870,27,3,2021,1,15:7:43
12870,12871,12,7,2021,3,14:21:58
12871,12872,17,9,2021,3,10:17:21
12872,12873,24,7,2019,3,13:28:38
12873,12874,4,2,2019,1,17:55:4
12874,12875,17,4,2020,2,9:11:11
12875,12876,7,4,2019,2,16:33:11
12876,12877,15,11,2020,4,14:23:16
12877,12878,28,4,2021,2,19:23:2
12878,12879,21,6,2020,2,21:13:56
12879,12880,10,8,2021,3,10:16:2
12880,12881,2,12,2019,4,17:53:23
12881,12882,16,5,2021,2,16:41:14
12882,12883,22,1,2020,1,13:1:13
12883,12884,8,10,2020,4,20:59:39
12884,12885,25,10,2020,4,11:42:34
12885,12886,6,4,2019,2,16:22:57
12886,12887,22,3,2020,1,20:12:29
12887,12888,15,6,2021,2,13:34:59
12888,12889,9,9,2021,3,9:56:15
12889,12890,10,2,2021,1,16:13:0
12890,12891,16,5,2019,2,12:19:34
12891,12892,2,9,2020,3,10:41:54
12892,12893,25,8,2019,3,16:6:11
12893,12894,2,4,2020,2,19:28:18
12894,12895,13,1,2021,1,21:53:55
12895,12896,28,1,2020,1,20:33:55
12896,12897,11,9,2020,3,17:13:42
12897,12898,20,7,2019,3,18:56:13
12898,12899,17,5,2020,2,16:13:8
12899,12900,14,11,2020,4,11:36:12
12900,12901,17,8,2020,3,9:19:33
12901,12902,7,3,2021,1,18:54:50
12902,12903,7,6,2021,2,12:51:37
12903,12904,27,5,2021,2,10:9:6
12904,12905,16,3,2021,1,20:42:50
12905,12906,28,3,2019,1,14:16:18
12906,12907,22,6,2019,2,11:5:36
12907,12908,20,6,2020,2,9:4:33
12908,12909,25,3,2020,1,14:1:32
12909,12910,8,1,2021,1,12:21:13
12910,12911,22,5,2021,2,20:15:13
12911,12912,22,5,2021,2,17:42:10
12912,12913,10,8,2019,3,20:16:48
12913,12914,13,1,2021,1,11:25:52
12914,12915,2,4,2019,2,9:57:33
12915,12916,21,5,2020,2,15:10:9
12916,12917,12,9,2019,3,20:5:51
12917,12918,25,10,2019,4,17:51:27
12918,12919,2,3,2020,1,14:31:12
12919,12920,5,2,2019,1,11:58:8
12920,12921,28,7,2020,3,20:21:9
12921,12922,15,10,2019,4,15:48:47
12922,12923,6,8,2021,3,14:10:5
12923,12924,23,8,2019,3,15:0:21
12924,12925,10,6,2019,2,20:31:20
12925,12926,11,9,2021,3,15:42:26
12926,12927,23,1,2019,1,19:12:34
12927,12928,24,2,2019,1,12:39:46
12928,12929,13,4,2020,2,9:26:51
12929,12930,13,3,2019,1,9:50:29
12930,12931,22,9,2021,3,13:57:57
12931,12932,3,8,2021,3,21:13:51
12932,12933,9,4,2020,2,9:48:37
12933,12934,4,11,2020,4,15:50:42
12934,12935,27,10,2020,4,21:9:1
12935,12936,4,7,2021,3,17:23:45
12936,12937,3,2,2020,1,20:54:7
12937,12938,23,4,2021,2,11:33:9
12938,12939,13,11,2019,4,14:54:12
12939,12940,27,4,2020,2,12:16:15
12940,12941,23,5,2020,2,18:24:52
12941,12942,2,9,2021,3,20:19:4
12942,12943,19,6,2020,2,11:37:33
12943,12944,19,1,2019,1,15:54:39
12944,12945,4,3,2020,1,9:11:13
12945,12946,16,8,2021,3,20:57:37
12946,12947,12,4,2021,2,19:25:25
12947,12948,5,6,2021,2,9:38:58
12948,12949,15,9,2020,3,19:29:36
12949,12950,12,12,2020,4,15:21:26
12950,12951,25,1,2021,1,10:49:40
12951,12952,20,8,2019,3,12:55:18
12952,12953,2,8,2021,3,10:3:7
12953,12954,6,9,2019,3,18:51:50
12954,12955,26,12,2019,4,18:13:6
12955,12956,17,5,2020,2,18:35:8
12956,12957,14,9,2021,3,17:35:35
12957,12958,19,7,2020,3,9:32:26
12958,12959,28,6,2020,2,18:0:49
12959,12960,26,5,2021,2,14:55:27
12960,12961,10,2,2019,1,13:54:15
12961,12962,18,1,2021,1,11:37:7
12962,12963,3,1,2019,1,14:36:50
12963,12964,20,4,2021,2,19:29:4
12964,12965,14,8,2020,3,13:56:30
12965,12966,7,7,2019,3,20:25:27
12966,12967,28,3,2019,1,15:44:30
12967,12968,26,10,2020,4,16:37:22
12968,12969,16,5,2021,2,15:11:15
12969,12970,13,6,2020,2,13:50:13
12970,12971,19,8,2020,3,17:38:10
12971,12972,7,6,2019,2,18:56:36
12972,12973,6,3,2019,1,9:12:22
12973,12974,28,12,2020,4,18:20:54
12974,12975,28,4,2020,2,21:4:57
12975,12976,17,6,2019,2,11:57:45
12976,12977,3,4,2019,2,15:46:19
12977,12978,5,7,2020,3,21:59:2
12978,12979,6,6,2019,2,18:15:14
12979,12980,16,5,2021,2,10:45:32
12980,12981,27,6,2019,2,16:36:30
12981,12982,17,11,2019,4,15:25:23
12982,12983,4,4,2019,2,16:5:4
12983,12984,21,3,2020,1,15:46:1
12984,12985,4,7,2020,3,16:10:23
12985,12986,24,2,2021,1,18:33:4
12986,12987,7,6,2021,2,15:23:28
12987,12988,23,9,2019,3,10:26:20
12988,12989,18,4,2020,2,13:46:43
12989,12990,12,10,2019,4,17:48:24
12990,12991,2,6,2020,2,20:0:22
12991,12992,2,1,2020,1,16:33:12
12992,12993,13,1,2020,1,16:36:48
12993,12994,23,8,2020,3,10:26:5
12994,12995,17,8,2019,3,15:32:12
12995,12996,23,8,2020,3,11:20:46
12996,12997,14,1,2019,1,15:31:33
12997,12998,7,12,2019,4,20:22:23
12998,12999,14,9,2021,3,18:49:48
12999,13000,22,7,2021,3,16:14:54
13000,13001,15,2,2020,1,17:52:45
13001,13002,20,7,2019,3,13:33:48
13002,13003,24,8,2020,3,10:28:56
13003,13004,18,12,2019,4,21:29:35
13004,13005,25,12,2019,4,16:5:14
13005,13006,3,11,2020,4,9:20:31
13006,13007,3,3,2019,1,19:26:51
13007,13008,6,1,2021,1,18:37:54
13008,13009,19,10,2019,4,18:18:35
13009,13010,22,5,2020,2,9:56:42
13010,13011,22,5,2019,2,16:6:45
13011,13012,28,5,2021,2,13:17:40
13012,13013,1,3,2020,1,14:39:47
13013,13014,10,2,2019,1,14:18:34
13014,13015,26,5,2020,2,12:15:26
13015,13016,13,9,2019,3,11:28:55
13016,13017,9,7,2020,3,15:17:8
13017,13018,15,4,2019,2,13:32:8
13018,13019,4,8,2020,3,19:9:43
13019,13020,26,7,2019,3,11:36:49
13020,13021,27,11,2019,4,9:21:9
13021,13022,9,7,2020,3,21:7:30
13022,13023,6,1,2021,1,12:31:16
13023,13024,23,8,2019,3,14:14:12
13024,13025,13,8,2020,3,9:40:10
13025,13026,14,7,2020,3,21:10:22
13026,13027,11,5,2020,2,21:58:31
13027,13028,1,10,2020,4,12:39:21
13028,13029,18,2,2019,1,12:37:14
13029,13030,1,1,2019,1,19:8:4
13030,13031,25,7,2020,3,11:30:23
13031,13032,8,4,2021,2,9:2:57
13032,13033,19,6,2020,2,11:26:30
13033,13034,13,7,2019,3,19:19:52
13034,13035,5,2,2020,1,16:28:40
13035,13036,13,8,2021,3,17:19:19
13036,13037,23,4,2020,2,10:49:37
13037,13038,16,3,2020,1,18:41:43
13038,13039,17,11,2020,4,14:52:48
13039,13040,13,1,2021,1,14:53:53
13040,13041,5,7,2019,3,20:40:11
13041,13042,6,2,2021,1,18:24:30
13042,13043,1,11,2020,4,17:15:31
13043,13044,19,3,2019,1,11:40:34
13044,13045,17,12,2019,4,9:45:6
13045,13046,6,1,2019,1,15:48:10
13046,13047,10,7,2020,3,17:56:18
13047,13048,8,6,2021,2,17:51:29
13048,13049,24,12,2020,4,13:40:57
13049,13050,11,7,2021,3,13:47:35
13050,13051,16,5,2021,2,15:57:29
13051,13052,20,2,2021,1,20:53:50
13052,13053,22,4,2019,2,19:9:52
13053,13054,17,11,2019,4,14:10:10
13054,13055,12,6,2019,2,15:3:40
13055,13056,13,1,2019,1,10:14:20
13056,13057,12,9,2019,3,16:7:17
13057,13058,21,4,2020,2,21:59:33
13058,13059,20,6,2020,2,20:5:56
13059,13060,2,4,2020,2,18:18:23
13060,13061,17,10,2020,4,10:43:51
13061,13062,10,3,2020,1,16:28:42
13062,13063,19,11,2020,4,18:33:6
13063,13064,27,11,2019,4,18:48:55
13064,13065,5,2,2020,1,18:46:33
13065,13066,11,6,2019,2,14:19:44
13066,13067,13,7,2019,3,13:44:55
13067,13068,13,7,2019,3,12:34:17
13068,13069,28,12,2020,4,9:18:16
13069,13070,14,4,2021,2,10:23:55
13070,13071,10,5,2021,2,20:55:36
13071,13072,27,1,2019,1,16:40:1
13072,13073,17,10,2019,4,16:43:6
13073,13074,25,10,2020,4,17:48:56
13074,13075,7,2,2021,1,9:36:48
13075,13076,8,3,2021,1,11:10:29
13076,13077,21,6,2019,2,13:34:49
13077,13078,7,6,2019,2,21:5:48
13078,13079,7,1,2019,1,19:34:39
13079,13080,5,7,2020,3,14:50:36
13080,13081,11,8,2020,3,18:5:50
13081,13082,21,11,2019,4,9:50:14
13082,13083,13,3,2021,1,21:5:43
13083,13084,15,5,2019,2,17:1:52
13084,13085,7,7,2021,3,16:35:11
13085,13086,20,1,2021,1,11:35:26
13086,13087,4,3,2020,1,13:46:24
13087,13088,1,3,2020,1,9:41:28
13088,13089,18,3,2019,1,17:44:50
13089,13090,14,7,2020,3,16:3:25
13090,13091,16,8,2019,3,13:31:13
13091,13092,7,6,2021,2,11:44:43
13092,13093,21,5,2020,2,18:16:21
13093,13094,13,1,2020,1,12:16:42
13094,13095,8,3,2021,1,21:1:3
13095,13096,2,10,2020,4,16:52:27
13096,13097,10,11,2020,4,18:27:1
13097,13098,2,6,2021,2,16:3:29
13098,13099,2,9,2021,3,19:27:16
13099,13100,13,6,2020,2,10:0:1
13100,13101,8,8,2019,3,19:59:16
13101,13102,9,3,2019,1,14:50:38
13102,13103,8,3,2021,1,16:23:43
13103,13104,7,7,2020,3,15:31:45
13104,13105,17,12,2019,4,14:30:54
13105,13106,6,6,2021,2,10:4:6
13106,13107,26,2,2019,1,13:12:32
13107,13108,8,2,2021,1,11:50:23
13108,13109,6,11,2019,4,17:5:38
13109,13110,6,12,2020,4,14:55:40
13110,13111,8,12,2019,4,10:57:37
13111,13112,22,9,2021,3,13:34:20
13112,13113,22,5,2021,2,9:42:25
13113,13114,13,5,2020,2,18:39:10
13114,13115,4,11,2019,4,15:38:5
13115,13116,1,9,2019,3,20:6:33
13116,13117,14,8,2021,3,19:20:6
13117,13118,27,2,2021,1,21:34:12
13118,13119,22,9,2020,3,17:32:42
13119,13120,18,12,2019,4,17:12:18
13120,13121,13,3,2019,1,19:32:18
13121,13122,15,8,2021,3,12:5:39
13122,13123,16,6,2020,2,13:30:31
13123,13124,10,6,2021,2,12:31:11
13124,13125,25,5,2019,2,18:37:39
13125,13126,2,3,2021,1,21:52:15
13126,13127,6,5,2021,2,19:36:10
13127,13128,7,9,2020,3,17:21:9
13128,13129,22,8,2019,3,19:15:58
13129,13130,21,2,2019,1,16:18:38
13130,13131,10,5,2019,2,12:26:21
13131,13132,26,7,2021,3,21:9:39
13132,13133,18,8,2020,3,14:17:10
13133,13134,13,3,2021,1,10:3:36
13134,13135,25,9,2020,3,21:1:42
13135,13136,24,3,2020,1,19:56:22
13136,13137,5,9,2019,3,13:23:0
13137,13138,4,3,2019,1,15:13:23
13138,13139,13,3,2021,1,14:9:10
13139,13140,11,6,2019,2,12:55:46
13140,13141,28,8,2019,3,18:12:46
13141,13142,6,10,2019,4,15:41:44
13142,13143,11,4,2019,2,9:15:1
13143,13144,16,1,2019,1,17:23:10
13144,13145,12,7,2020,3,16:31:37
13145,13146,26,4,2021,2,12:43:49
13146,13147,18,6,2020,2,9:5:52
13147,13148,25,2,2021,1,15:46:36
13148,13149,22,1,2021,1,13:9:47
13149,13150,12,12,2020,4,9:46:32
13150,13151,9,1,2020,1,16:59:55
13151,13152,19,4,2019,2,16:25:26
13152,13153,8,2,2020,1,15:55:47
13153,13154,18,5,2021,2,15:3:41
13154,13155,26,2,2019,1,14:21:51
13155,13156,21,4,2021,2,17:31:58
13156,13157,18,5,2020,2,17:36:11
13157,13158,17,10,2020,4,21:28:26
13158,13159,24,6,2019,2,13:35:47
13159,13160,7,8,2021,3,13:20:16
13160,13161,26,8,2021,3,9:31:56
13161,13162,16,9,2021,3,21:21:8
13162,13163,6,9,2020,3,17:55:49
13163,13164,22,2,2019,1,16:17:11
13164,13165,4,9,2019,3,14:46:21
13165,13166,11,4,2019,2,18:36:32
13166,13167,3,6,2020,2,21:18:1
13167,13168,5,7,2019,3,12:0:40
13168,13169,15,9,2019,3,18:8:1
13169,13170,4,2,2020,1,17:49:34
13170,13171,1,3,2021,1,18:13:20
13171,13172,16,11,2019,4,15:56:52
13172,13173,17,2,2021,1,19:55:22
13173,13174,2,6,2019,2,14:24:12
13174,13175,20,6,2019,2,16:14:21
13175,13176,3,12,2020,4,11:10:55
13176,13177,13,8,2019,3,10:29:4
13177,13178,2,7,2020,3,13:19:42
13178,13179,2,5,2019,2,19:16:37
13179,13180,18,12,2019,4,16:12:5
13180,13181,23,3,2020,1,9:48:32
13181,13182,11,2,2021,1,14:44:53
13182,13183,18,8,2021,3,16:23:24
13183,13184,4,6,2021,2,21:32:47
13184,13185,12,2,2021,1,13:40:55
13185,13186,19,4,2021,2,9:7:13
13186,13187,6,5,2019,2,21:26:38
13187,13188,4,5,2019,2,19:45:15
13188,13189,10,4,2020,2,13:40:44
13189,13190,27,6,2021,2,17:29:17
13190,13191,1,7,2020,3,20:20:46
13191,13192,17,6,2020,2,14:8:29
13192,13193,7,6,2021,2,16:35:10
13193,13194,19,5,2021,2,14:11:36
13194,13195,9,7,2020,3,15:45:8
13195,13196,10,7,2021,3,20:44:0
13196,13197,9,9,2021,3,9:3:37
13197,13198,26,9,2021,3,16:30:1
13198,13199,17,2,2019,1,14:34:39
13199,13200,20,7,2019,3,19:51:8
13200,13201,22,8,2019,3,19:42:19
13201,13202,4,6,2021,2,13:51:15
13202,13203,3,5,2021,2,19:37:36
13203,13204,16,2,2021,1,9:53:22
13204,13205,21,11,2019,4,10:39:15
13205,13206,24,5,2021,2,9:34:58
13206,13207,8,4,2021,2,12:53:31
13207,13208,8,10,2020,4,10:36:8
13208,13209,15,11,2020,4,18:42:2
13209,13210,25,9,2019,3,9:14:18
13210,13211,2,8,2020,3,19:53:29
13211,13212,16,3,2021,1,19:24:4
13212,13213,13,5,2021,2,17:36:56
13213,13214,21,6,2021,2,17:3:49
13214,13215,16,3,2021,1,13:7:50
13215,13216,1,2,2019,1,18:24:44
13216,13217,14,9,2020,3,13:16:51
13217,13218,14,8,2021,3,21:32:6
13218,13219,9,12,2019,4,11:56:6
13219,13220,3,7,2019,3,10:9:9
13220,13221,20,1,2021,1,12:15:40
13221,13222,24,3,2019,1,9:40:6
13222,13223,6,2,2019,1,10:38:56
13223,13224,22,5,2020,2,16:44:17
13224,13225,2,6,2021,2,17:8:15
13225,13226,2,6,2021,2,21:25:55
13226,13227,12,12,2019,4,10:18:8
13227,13228,16,6,2021,2,12:29:6
13228,13229,5,5,2021,2,9:38:49
13229,13230,2,10,2019,4,14:52:29
13230,13231,26,4,2021,2,11:36:58
13231,13232,16,8,2021,3,17:57:10
13232,13233,18,8,2021,3,16:54:33
13233,13234,7,12,2020,4,20:1:15
13234,13235,4,10,2019,4,11:32:15
13235,13236,27,7,2021,3,11:37:26
13236,13237,4,3,2019,1,18:26:33
13237,13238,24,2,2021,1,19:2:16
13238,13239,5,3,2019,1,14:3:56
13239,13240,14,4,2019,2,10:58:13
13240,13241,10,11,2019,4,18:58:22
13241,13242,4,3,2019,1,20:53:18
13242,13243,14,12,2019,4,21:12:41
13243,13244,25,5,2020,2,15:50:39
13244,13245,12,3,2019,1,15:41:33
13245,13246,22,10,2020,4,20:49:12
13246,13247,23,9,2021,3,16:30:53
13247,13248,8,2,2019,1,13:11:41
13248,13249,19,10,2019,4,13:41:46
13249,13250,19,2,2021,1,18:29:28
13250,13251,16,3,2021,1,16:19:6
13251,13252,17,11,2019,4,21:19:15
13252,13253,9,3,2019,1,13:22:54
13253,13254,4,8,2020,3,21:2:9
13254,13255,15,4,2021,2,10:12:12
13255,13256,3,1,2020,1,13:59:8
13256,13257,7,2,2020,1,16:59:38
13257,13258,17,12,2019,4,18:17:52
13258,13259,10,10,2020,4,17:46:33
13259,13260,1,2,2021,1,11:5:33
13260,13261,24,8,2021,3,13:51:12
13261,13262,18,4,2019,2,20:23:41
13262,13263,8,5,2020,2,17:27:54
13263,13264,4,9,2020,3,21:1:44
13264,13265,19,7,2020,3,12:20:29
13265,13266,27,3,2020,1,18:40:15
13266,13267,23,2,2021,1,9:31:41
13267,13268,17,8,2020,3,19:17:33
13268,13269,26,1,2021,1,21:58:44
13269,13270,5,5,2021,2,18:35:16
13270,13271,25,2,2021,1,11:56:50
13271,13272,14,1,2020,1,9:7:52
13272,13273,23,4,2021,2,12:46:9
13273,13274,3,4,2019,2,17:15:57
13274,13275,28,5,2020,2,14:38:17
13275,13276,2,12,2020,4,11:27:39
13276,13277,15,2,2019,1,15:36:27
13277,13278,3,8,2021,3,21:43:54
13278,13279,25,5,2020,2,15:18:59
13279,13280,26,3,2020,1,9:30:47
13280,13281,11,12,2020,4,12:38:5
13281,13282,25,7,2020,3,15:6:49
13282,13283,28,8,2019,3,21:25:47
13283,13284,10,1,2020,1,18:0:12
13284,13285,24,6,2021,2,19:41:43
13285,13286,8,4,2019,2,18:0:36
13286,13287,19,11,2019,4,20:14:20
13287,13288,6,11,2019,4,17:50:5
13288,13289,27,4,2019,2,12:9:54
13289,13290,28,2,2021,1,19:54:24
13290,13291,1,10,2020,4,15:22:42
13291,13292,14,9,2019,3,19:37:6
13292,13293,18,4,2020,2,20:24:15
13293,13294,14,1,2019,1,20:50:49
13294,13295,17,6,2019,2,21:24:16
13295,13296,26,4,2020,2,20:51:44
13296,13297,3,4,2019,2,16:22:8
13297,13298,28,1,2021,1,14:14:16
13298,13299,20,1,2019,1,17:4:19
13299,13300,16,1,2021,1,9:20:40
13300,13301,11,4,2020,2,15:24:11
13301,13302,8,8,2020,3,20:8:42
13302,13303,26,3,2019,1,12:5:7
13303,13304,7,4,2020,2,19:52:22
13304,13305,17,11,2019,4,16:43:17
13305,13306,23,11,2020,4,13:9:3
13306,13307,18,8,2019,3,9:19:36
13307,13308,18,9,2019,3,12:54:46
13308,13309,5,2,2020,1,12:53:0
13309,13310,8,4,2019,2,16:23:7
13310,13311,22,4,2021,2,14:10:18
13311,13312,10,8,2021,3,11:46:36
13312,13313,15,1,2021,1,18:1:32
13313,13314,10,6,2021,2,14:51:54
13314,13315,18,10,2019,4,20:6:9
13315,13316,27,7,2021,3,14:40:15
13316,13317,15,9,2020,3,20:39:33
13317,13318,25,7,2021,3,9:5:34
13318,13319,7,4,2020,2,17:32:40
13319,13320,7,8,2020,3,17:1:58
13320,13321,27,8,2021,3,13:56:49
13321,13322,9,3,2019,1,11:59:40
13322,13323,18,10,2019,4,11:11:57
13323,13324,8,8,2020,3,13:55:58
13324,13325,22,11,2019,4,17:48:14
13325,13326,17,10,2019,4,10:14:13
13326,13327,12,2,2020,1,15:46:17
13327,13328,27,6,2020,2,13:15:20
13328,13329,5,3,2020,1,21:6:56
13329,13330,20,8,2021,3,21:29:39
13330,13331,15,8,2021,3,16:28:57
13331,13332,14,1,2020,1,17:22:11
13332,13333,20,4,2019,2,16:11:38
13333,13334,28,4,2021,2,11:2:46
13334,13335,21,12,2019,4,9:17:38
13335,13336,10,1,2021,1,12:8:13
13336,13337,22,4,2019,2,20:7:19
13337,13338,25,12,2020,4,12:20:18
13338,13339,18,7,2019,3,11:44:22
13339,13340,16,9,2020,3,17:14:21
13340,13341,14,8,2020,3,16:44:50
13341,13342,27,5,2021,2,17:55:15
13342,13343,6,4,2020,2,13:2:12
13343,13344,27,8,2020,3,15:16:49
13344,13345,23,1,2021,1,18:57:53
13345,13346,16,6,2020,2,13:31:35
13346,13347,5,12,2020,4,16:29:3
13347,13348,22,3,2021,1,10:45:35
13348,13349,17,1,2020,1,19:31:18
13349,13350,9,3,2019,1,20:17:38
13350,13351,24,12,2020,4,12:31:50
13351,13352,14,7,2021,3,9:15:57
13352,13353,12,11,2019,4,20:26:23
13353,13354,4,11,2019,4,10:16:3
13354,13355,19,3,2020,1,14:53:39
13355,13356,8,6,2019,2,19:18:20
13356,13357,18,8,2021,3,20:50:46
13357,13358,23,2,2019,1,11:49:13
13358,13359,6,11,2019,4,17:59:7
13359,13360,23,9,2021,3,13:5:24
13360,13361,9,9,2021,3,20:11:19
13361,13362,28,11,2019,4,12:45:21
13362,13363,6,3,2021,1,15:28:39
13363,13364,24,5,2019,2,15:28:7
13364,13365,26,5,2019,2,12:42:9
13365,13366,10,2,2020,1,9:50:11
13366,13367,8,12,2020,4,16:46:3
13367,13368,22,1,2019,1,16:18:10
13368,13369,4,3,2021,1,12:15:30
13369,13370,18,3,2021,1,11:34:19
13370,13371,15,2,2019,1,9:46:20
13371,13372,25,4,2019,2,16:40:12
13372,13373,12,8,2021,3,16:25:32
13373,13374,19,3,2021,1,13:42:48
13374,13375,1,4,2020,2,14:26:53
13375,13376,6,7,2019,3,18:55:32
13376,13377,27,12,2020,4,12:15:27
13377,13378,24,12,2019,4,21:32:0
13378,13379,22,5,2019,2,16:14:31
13379,13380,12,6,2019,2,13:38:0
13380,13381,6,4,2019,2,21:24:33
13381,13382,2,6,2019,2,20:38:23
13382,13383,23,12,2020,4,9:59:42
13383,13384,15,6,2021,2,17:10:57
13384,13385,13,8,2021,3,16:49:7
13385,13386,9,7,2019,3,19:54:20
13386,13387,13,1,2021,1,19:25:42
13387,13388,24,1,2019,1,17:34:43
13388,13389,26,5,2021,2,9:5:46
13389,13390,21,2,2020,1,21:30:36
13390,13391,1,8,2020,3,17:23:1
13391,13392,2,3,2019,1,18:53:54
13392,13393,16,10,2020,4,14:20:53
13393,13394,11,8,2021,3,16:39:12
13394,13395,8,5,2021,2,16:46:39
13395,13396,1,4,2020,2,9:26:16
13396,13397,27,2,2021,1,16:33:11
13397,13398,3,12,2020,4,13:37:13
13398,13399,10,10,2019,4,14:35:25
13399,13400,24,9,2021,3,14:14:10
13400,13401,12,3,2019,1,21:31:8
13401,13402,8,4,2021,2,18:50:16
13402,13403,8,3,2020,1,21:54:17
13403,13404,1,2,2020,1,18:37:25
13404,13405,8,5,2021,2,21:50:13
13405,13406,5,2,2021,1,16:39:49
13406,13407,2,9,2019,3,19:4:19
13407,13408,18,6,2021,2,14:6:46
13408,13409,1,8,2019,3,10:4:55
13409,13410,8,4,2020,2,11:3:30
13410,13411,8,10,2020,4,13:36:49
13411,13412,28,9,2020,3,13:35:18
13412,13413,13,1,2020,1,17:59:52
13413,13414,4,5,2021,2,21:2:0
13414,13415,23,5,2021,2,21:47:13
13415,13416,4,1,2019,1,12:16:40
13416,13417,28,4,2019,2,12:35:20
13417,13418,19,8,2020,3,21:24:0
13418,13419,21,8,2019,3,15:3:4
13419,13420,16,5,2021,2,10:47:38
13420,13421,19,6,2019,2,12:29:12
13421,13422,3,9,2019,3,19:29:16
13422,13423,9,2,2020,1,19:18:36
13423,13424,10,11,2019,4,10:23:55
13424,13425,5,7,2019,3,9:24:57
13425,13426,8,11,2020,4,17:58:0
13426,13427,22,11,2019,4,19:36:25
13427,13428,10,7,2021,3,11:47:5
13428,13429,3,1,2021,1,17:0:55
13429,13430,23,7,2021,3,17:31:19
13430,13431,23,2,2020,1,10:39:16
13431,13432,3,10,2019,4,9:35:6
13432,13433,24,2,2021,1,16:17:7
13433,13434,16,7,2019,3,20:51:13
13434,13435,9,3,2021,1,18:32:31
13435,13436,6,5,2021,2,9:52:40
13436,13437,23,9,2019,3,17:51:50
13437,13438,11,3,2020,1,14:42:51
13438,13439,16,10,2020,4,9:2:16
13439,13440,19,1,2021,1,21:31:47
13440,13441,28,8,2019,3,11:24:0
13441,13442,7,5,2021,2,21:42:34
13442,13443,3,9,2020,3,11:33:40
13443,13444,19,9,2021,3,11:49:54
13444,13445,10,6,2021,2,19:9:47
13445,13446,4,7,2020,3,10:3:58
13446,13447,9,8,2020,3,20:35:17
13447,13448,26,2,2021,1,13:9:18
13448,13449,12,2,2021,1,16:49:51
13449,13450,22,8,2021,3,11:6:37
13450,13451,23,10,2019,4,16:0:27
13451,13452,25,7,2019,3,19:52:8
13452,13453,15,6,2019,2,14:7:26
13453,13454,1,7,2021,3,13:40:20
13454,13455,4,1,2019,1,14:49:53
13455,13456,22,6,2020,2,20:9:13
13456,13457,9,7,2019,3,20:10:35
13457,13458,22,6,2021,2,18:27:47
13458,13459,13,6,2021,2,9:8:45
13459,13460,12,5,2019,2,12:55:58
13460,13461,4,9,2019,3,9:59:59
13461,13462,23,3,2020,1,11:53:22
13462,13463,13,5,2020,2,10:46:52
13463,13464,9,12,2020,4,18:22:32
13464,13465,15,1,2020,1,12:50:25
13465,13466,2,3,2021,1,11:13:19
13466,13467,8,2,2019,1,9:3:40
13467,13468,3,5,2020,2,18:34:25
13468,13469,28,12,2019,4,12:46:9
13469,13470,26,7,2020,3,11:42:2
13470,13471,6,3,2019,1,17:12:16
13471,13472,21,5,2021,2,13:27:9
13472,13473,17,11,2020,4,18:8:5
13473,13474,24,8,2021,3,19:46:23
13474,13475,14,6,2019,2,12:32:28
13475,13476,5,7,2020,3,19:33:29
13476,13477,8,4,2020,2,17:26:4
13477,13478,13,3,2019,1,17:38:12
13478,13479,10,11,2020,4,14:52:41
13479,13480,22,5,2019,2,21:35:34
13480,13481,23,4,2020,2,17:18:56
13481,13482,10,6,2019,2,20:30:53
13482,13483,8,8,2021,3,19:49:41
13483,13484,9,2,2019,1,20:11:28
13484,13485,3,3,2019,1,9:41:44
13485,13486,20,8,2021,3,16:3:49
13486,13487,19,2,2021,1,15:55:0
13487,13488,22,11,2019,4,18:32:27
13488,13489,16,9,2019,3,9:50:21
13489,13490,16,8,2019,3,21:52:36
13490,13491,21,3,2021,1,9:49:59
13491,13492,1,8,2019,3,20:58:31
13492,13493,8,3,2020,1,9:47:54
13493,13494,9,2,2019,1,17:47:41
13494,13495,11,9,2021,3,20:15:16
13495,13496,23,8,2019,3,18:22:2
13496,13497,18,4,2021,2,9:14:26
13497,13498,1,9,2021,3,19:9:49
13498,13499,12,5,2020,2,18:57:3
13499,13500,18,9,2019,3,11:23:15
13500,13501,25,7,2020,3,19:47:44
13501,13502,15,5,2019,2,18:55:33
13502,13503,23,12,2020,4,13:36:33
13503,13504,1,3,2021,1,16:43:10
13504,13505,4,3,2021,1,20:20:15
13505,13506,10,10,2020,4,9:29:1
13506,13507,26,8,2019,3,16:55:48
13507,13508,19,5,2019,2,9:46:21
13508,13509,14,5,2021,2,13:37:44
