,SaleID,MenuItemID,MenuItemQuantity,Total,TimeID
31299,10465,28,1,2.49,20464
31300,10466,2,1,11.69,20465
31301,10466,3,3,38.67,20465
31302,10466,4,4,69.0,20465
31303,10466,1,1,10.49,20465
31304,10467,22,2,4.0,20466
31305,10467,27,1,1.5,20466
31306,10468,20,3,13.5,20467
31307,10468,21,2,5.0,20467
31308,10468,26,4,25.0,20467
31309,10468,9,1,11.89,20467
31310,10468,3,1,12.89,20467
31311,10469,9,4,47.56,20468
31312,10469,10,4,59.16,20468
31313,10469,22,5,10.0,20468
31314,10469,21,3,7.5,20468
31315,10469,11,1,14.79,20468
31316,10470,4,1,17.25,20469
31317,10470,11,3,44.37,20469
31318,10470,1,2,20.98,20469
31319,10470,4,1,17.25,20469
31320,10471,21,2,5.0,20470
31321,10471,11,2,29.58,20470
31322,10472,25,2,15.0,20471
31323,10473,8,2,19.9,20472
31324,10473,6,5,49.75,20472
31325,10473,21,5,12.5,20472
31326,10473,2,4,46.76,20472
31327,10474,10,2,29.58,20473
31328,10474,22,2,4.0,20473
31329,10475,12,5,73.94999999999999,20474
31330,10475,9,2,23.78,20474
31331,10475,1,3,31.47,20474
31332,10475,14,1,13.49,20474
31333,10476,24,2,8.8,20475
31334,10476,24,1,4.4,20475
31335,10476,17,1,7.5,20475
31336,10476,29,1,3.0,20475
31337,10477,11,1,14.79,20476
31338,10477,3,4,51.56,20476
31339,10477,2,3,35.07,20476
31340,10477,5,2,23.3,20476
31341,10477,4,2,34.5,20476
31342,10478,5,4,46.6,20477
31343,10479,2,5,58.449999999999996,20478
31344,10479,12,5,73.94999999999999,20478
31345,10480,13,3,44.37,20479
31346,10480,21,1,2.5,20479
31347,10480,18,2,15.0,20479
31348,10481,29,3,9.0,20480
31349,10481,14,3,40.47,20480
31350,10481,7,1,12.75,20480
31351,10481,8,5,49.75,20480
31352,10482,12,3,44.37,20481
31353,10482,21,1,2.5,20481
31354,10483,2,3,35.07,20482
31355,10484,7,2,25.5,20483
31356,10484,22,2,4.0,20483
31357,10484,3,2,25.78,20483
31358,10485,27,2,3.0,20484
31359,10486,11,2,29.58,20485
31360,10487,5,2,23.3,20486
31361,10488,2,4,46.76,20487
31362,10488,20,3,13.5,20487
31363,10488,25,2,15.0,20487
31364,10489,28,1,2.49,20488
31365,10489,19,3,8.97,20488
31366,10489,2,1,11.69,20488
31367,10489,2,3,35.07,20488
31368,10490,19,1,2.99,20489
31369,10490,14,4,53.96,20489
31370,10491,12,5,73.94999999999999,20490
31371,10492,3,3,38.67,20491
31372,10492,1,1,10.49,20491
31373,10492,18,2,15.0,20491
31374,10493,20,3,13.5,20492
31375,10493,17,4,30.0,20492
31376,10493,14,3,40.47,20492
31377,10494,6,5,49.75,20493
31378,10494,24,5,22.0,20493
31379,10494,12,2,29.58,20493
31380,10495,7,5,63.75,20494
31381,10495,5,3,34.95,20494
31382,10495,3,5,64.45,20494
31383,10495,28,1,2.49,20494
31384,10495,12,1,14.79,20494
31385,10496,6,2,19.9,20495
31386,10496,24,1,4.4,20495
31387,10497,16,1,7.5,20496
31388,10497,23,1,8.95,20496
31389,10497,3,4,51.56,20496
31390,10497,20,4,18.0,20496
31391,10498,8,1,9.95,20497
31392,10498,14,4,53.96,20497
31393,10498,22,3,6.0,20497
31394,10498,16,1,7.5,20497
31395,10499,26,2,12.5,20498
31396,10499,1,2,20.98,20498
31397,10499,28,3,7.470000000000001,20498
31398,10500,18,2,15.0,20499
31399,10500,19,2,5.98,20499
31400,10500,2,2,23.38,20499
31401,10500,6,3,29.849999999999998,20499
31402,10500,23,3,26.849999999999998,20499
31403,10501,14,3,40.47,20500
31404,10501,9,4,47.56,20500
31405,10501,12,1,14.79,20500
31406,10502,1,4,41.96,20501
31407,10502,26,1,6.25,20501
31408,10502,8,1,9.95,20501
31409,10502,25,5,37.5,20501
31410,10503,9,2,23.78,20502
31411,10503,15,1,9.25,20502
31412,10504,13,2,29.58,20503
31413,10504,5,2,23.3,20503
31414,10504,29,2,6.0,20503
31415,10505,8,5,49.75,20504
31416,10505,9,3,35.67,20504
31417,10505,19,5,14.950000000000001,20504
31418,10506,1,2,20.98,20505
31419,10506,1,5,52.45,20505
31420,10506,16,4,30.0,20505
31421,10506,16,2,15.0,20505
31422,10506,19,3,8.97,20505
31423,10507,30,5,18.75,20506
31424,10507,9,1,11.89,20506
31425,10507,30,2,7.5,20506
31426,10507,25,3,22.5,20506
31427,10508,3,1,12.89,20507
31428,10508,20,2,9.0,20507
31429,10508,28,5,12.450000000000001,20507
31430,10509,7,5,63.75,20508
31431,10510,20,2,9.0,20509
31432,10511,17,3,22.5,20510
31433,10511,20,5,22.5,20510
31434,10511,11,5,73.94999999999999,20510
31435,10511,29,1,3.0,20510
31436,10511,28,1,2.49,20510
31437,10512,10,1,14.79,20511
31438,10512,5,2,23.3,20511
31439,10512,7,1,12.75,20511
31440,10513,19,3,8.97,20512
31441,10513,5,5,58.25,20512
31442,10513,2,4,46.76,20512
31443,10514,29,5,15.0,20513
31444,10514,19,1,2.99,20513
31445,10514,14,5,67.45,20513
31446,10514,9,5,59.45,20513
31447,10515,4,1,17.25,20514
31448,10515,23,1,8.95,20514
31449,10515,4,2,34.5,20514
31450,10515,3,4,51.56,20514
31451,10515,26,4,25.0,20514
31452,10516,21,3,7.5,20515
31453,10517,15,5,46.25,20516
31454,10518,3,4,51.56,20517
31455,10518,6,1,9.95,20517
31456,10518,12,4,59.16,20517
31457,10518,19,4,11.96,20517
31458,10518,10,2,29.58,20517
31459,10519,16,2,15.0,20518
31460,10519,4,3,51.75,20518
31461,10520,11,5,73.94999999999999,20519
31462,10520,11,2,29.58,20519
31463,10520,22,1,2.0,20519
31464,10521,2,3,35.07,20520
31465,10521,22,3,6.0,20520
31466,10521,17,4,30.0,20520
31467,10522,18,5,37.5,20521
31468,10523,27,1,1.5,20522
31469,10523,7,1,12.75,20522
31470,10523,24,2,8.8,20522
31471,10523,19,2,5.98,20522
31472,10524,18,3,22.5,20523
31473,10524,17,2,15.0,20523
31474,10524,28,1,2.49,20523
31475,10525,3,3,38.67,20524
31476,10525,4,2,34.5,20524
31477,10526,19,2,5.98,20525
31478,10526,12,5,73.94999999999999,20525
31479,10527,25,1,7.5,20526
31480,10527,24,5,22.0,20526
31481,10527,13,2,29.58,20526
31482,10528,12,3,44.37,20527
31483,10528,14,1,13.49,20527
31484,10528,18,2,15.0,20527
31485,10528,25,5,37.5,20527
31486,10529,6,3,29.849999999999998,20528
31487,10530,30,3,11.25,20529
31488,10531,6,4,39.8,20530
31489,10531,23,2,17.9,20530
31490,10531,10,3,44.37,20530
31491,10531,29,3,9.0,20530
31492,10531,23,3,26.849999999999998,20530
31493,10532,6,4,39.8,20531
31494,10532,28,4,9.96,20531
31495,10533,30,2,7.5,20532
31496,10533,18,3,22.5,20532
31497,10533,18,5,37.5,20532
31498,10533,21,4,10.0,20532
31499,10533,18,4,30.0,20532
31500,10534,11,2,29.58,20533
31501,10534,13,5,73.94999999999999,20533
31502,10534,19,5,14.950000000000001,20533
31503,10534,26,3,18.75,20533
31504,10534,22,4,8.0,20533
31505,10535,23,2,17.9,20534
31506,10535,27,5,7.5,20534
31507,10535,30,5,18.75,20534
31508,10535,14,4,53.96,20534
31509,10536,14,3,40.47,20535
31510,10536,4,3,51.75,20535
31511,10536,11,4,59.16,20535
31512,10536,7,1,12.75,20535
31513,10536,9,2,23.78,20535
31514,10537,26,4,25.0,20536
31515,10537,26,1,6.25,20536
31516,10537,3,4,51.56,20536
31517,10537,16,1,7.5,20536
31518,10538,28,4,9.96,20537
31519,10539,25,4,30.0,20538
31520,10540,2,4,46.76,20539
31521,10541,17,1,7.5,20540
31522,10541,19,2,5.98,20540
31523,10541,11,1,14.79,20540
31524,10541,9,2,23.78,20540
31525,10541,24,5,22.0,20540
31526,10542,14,5,67.45,20541
31527,10542,9,3,35.67,20541
31528,10542,28,2,4.98,20541
31529,10542,11,4,59.16,20541
31530,10542,9,3,35.67,20541
31531,10543,24,2,8.8,20542
31532,10543,12,5,73.94999999999999,20542
31533,10543,27,2,3.0,20542
31534,10543,22,1,2.0,20542
31535,10544,26,1,6.25,20543
31536,10544,14,3,40.47,20543
31537,10544,28,5,12.450000000000001,20543
31538,10545,18,1,7.5,20544
31539,10545,26,2,12.5,20544
31540,10545,13,2,29.58,20544
31541,10545,17,1,7.5,20544
31542,10545,24,5,22.0,20544
31543,10546,3,1,12.89,20545
31544,10546,3,2,25.78,20545
31545,10546,4,3,51.75,20545
31546,10546,10,3,44.37,20545
31547,10546,11,4,59.16,20545
31548,10547,18,2,15.0,20546
31549,10547,17,3,22.5,20546
31550,10547,2,2,23.38,20546
31551,10547,17,3,22.5,20546
31552,10548,18,5,37.5,20547
31553,10549,18,1,7.5,20548
31554,10550,1,4,41.96,20549
31555,10550,21,5,12.5,20549
31556,10550,22,4,8.0,20549
31557,10550,28,5,12.450000000000001,20549
31558,10550,14,3,40.47,20549
31559,10551,5,2,23.3,20550
31560,10551,19,4,11.96,20550
31561,10551,6,5,49.75,20550
31562,10552,20,4,18.0,20551
31563,10552,13,4,59.16,20551
31564,10552,23,3,26.849999999999998,20551
31565,10553,25,5,37.5,20552
31566,10553,9,5,59.45,20552
31567,10553,29,3,9.0,20552
31568,10553,12,1,14.79,20552
31569,10554,4,3,51.75,20553
31570,10555,13,3,44.37,20554
31571,10555,12,2,29.58,20554
31572,10555,24,3,13.200000000000001,20554
31573,10555,24,2,8.8,20554
31574,10555,8,4,39.8,20554
31575,10556,5,5,58.25,20555
31576,10557,8,4,39.8,20556
31577,10557,1,2,20.98,20556
31578,10558,22,2,4.0,20557
31579,10558,25,1,7.5,20557
31580,10558,26,5,31.25,20557
31581,10558,24,5,22.0,20557
31582,10559,11,4,59.16,20558
31583,10559,3,5,64.45,20558
31584,10559,12,4,59.16,20558
31585,10560,17,2,15.0,20559
31586,10560,16,1,7.5,20559
31587,10560,2,4,46.76,20559
31588,10561,27,3,4.5,20560
31589,10561,4,1,17.25,20560
31590,10562,24,5,22.0,20561
31591,10563,22,2,4.0,20562
31592,10563,28,3,7.470000000000001,20562
31593,10563,6,3,29.849999999999998,20562
31594,10564,2,5,58.449999999999996,20563
31595,10564,2,4,46.76,20563
31596,10565,21,2,5.0,20564
31597,10566,23,4,35.8,20565
31598,10566,8,5,49.75,20565
31599,10566,9,1,11.89,20565
31600,10566,24,3,13.200000000000001,20565
31601,10566,22,2,4.0,20565
31602,10567,5,4,46.6,20566
31603,10568,5,2,23.3,20567
31604,10569,16,3,22.5,20568
31605,10569,2,2,23.38,20568
31606,10569,8,3,29.849999999999998,20568
31607,10569,11,4,59.16,20568
31608,10570,18,2,15.0,20569
31609,10570,25,4,30.0,20569
31610,10570,26,3,18.75,20569
31611,10570,16,3,22.5,20569
31612,10571,21,2,5.0,20570
31613,10571,18,3,22.5,20570
31614,10571,11,5,73.94999999999999,20570
31615,10571,2,3,35.07,20570
31616,10572,17,2,15.0,20571
31617,10572,8,5,49.75,20571
31618,10572,1,3,31.47,20571
31619,10573,26,5,31.25,20572
31620,10573,8,4,39.8,20572
31621,10573,28,2,4.98,20572
31622,10573,1,2,20.98,20572
31623,10573,7,1,12.75,20572
31624,10574,27,3,4.5,20573
31625,10575,9,5,59.45,20574
31626,10576,8,2,19.9,20575
31627,10576,20,2,9.0,20575
31628,10576,8,2,19.9,20575
31629,10576,17,3,22.5,20575
31630,10576,29,4,12.0,20575
31631,10577,16,1,7.5,20576
31632,10577,26,5,31.25,20576
31633,10577,11,3,44.37,20576
31634,10577,13,2,29.58,20576
31635,10577,15,5,46.25,20576
31636,10578,23,4,35.8,20577
31637,10578,18,2,15.0,20577
31638,10578,25,3,22.5,20577
31639,10578,22,3,6.0,20577
31640,10579,6,5,49.75,20578
31641,10579,8,3,29.849999999999998,20578
31642,10579,28,4,9.96,20578
31643,10579,1,4,41.96,20578
31644,10580,10,4,59.16,20579
31645,10580,13,2,29.58,20579
31646,10581,3,2,25.78,20580
31647,10582,11,2,29.58,20581
31648,10582,5,3,34.95,20581
31649,10582,30,2,7.5,20581
31650,10582,4,1,17.25,20581
31651,10583,17,1,7.5,20582
31652,10583,14,4,53.96,20582
31653,10583,19,3,8.97,20582
31654,10583,12,3,44.37,20582
31655,10584,11,1,14.79,20583
31656,10585,12,2,29.58,20584
31657,10586,10,1,14.79,20585
31658,10587,6,5,49.75,20586
31659,10587,4,1,17.25,20586
31660,10587,1,3,31.47,20586
31661,10587,8,5,49.75,20586
31662,10588,7,4,51.0,20587
31663,10588,26,1,6.25,20587
31664,10588,2,5,58.449999999999996,20587
31665,10588,11,2,29.58,20587
31666,10589,1,4,41.96,20588
31667,10590,29,3,9.0,20589
31668,10590,15,5,46.25,20589
31669,10590,5,4,46.6,20589
31670,10590,19,1,2.99,20589
31671,10591,30,5,18.75,20590
31672,10591,20,4,18.0,20590
31673,10591,7,3,38.25,20590
31674,10592,3,5,64.45,20591
31675,10592,28,3,7.470000000000001,20591
31676,10592,28,5,12.450000000000001,20591
31677,10592,30,4,15.0,20591
31678,10592,2,1,11.69,20591
31679,10593,4,3,51.75,20592
31680,10594,15,2,18.5,20593
31681,10594,16,3,22.5,20593
31682,10595,3,5,64.45,20594
31683,10595,14,2,26.98,20594
31684,10596,5,3,34.95,20595
31685,10596,23,3,26.849999999999998,20595
31686,10596,24,2,8.8,20595
31687,10597,22,5,10.0,20596
31688,10598,2,2,23.38,20597
31689,10599,21,5,12.5,20598
31690,10599,30,5,18.75,20598
31691,10599,29,3,9.0,20598
31692,10600,29,1,3.0,20599
31693,10600,17,1,7.5,20599
31694,10600,11,3,44.37,20599
31695,10600,10,4,59.16,20599
31696,10600,26,4,25.0,20599
31697,10601,16,1,7.5,20600
31698,10601,6,2,19.9,20600
31699,10601,14,4,53.96,20600
31700,10602,3,2,25.78,20601
31701,10602,14,5,67.45,20601
31702,10602,20,2,9.0,20601
31703,10602,1,3,31.47,20601
31704,10602,15,2,18.5,20601
31705,10603,2,2,23.38,20602
31706,10603,14,2,26.98,20602
31707,10604,6,3,29.849999999999998,20603
31708,10605,23,5,44.75,20604
31709,10605,14,2,26.98,20604
31710,10605,3,5,64.45,20604
31711,10606,22,3,6.0,20605
31712,10606,3,5,64.45,20605
31713,10606,5,2,23.3,20605
31714,10606,9,2,23.78,20605
31715,10606,9,2,23.78,20605
31716,10607,17,3,22.5,20606
31717,10607,7,3,38.25,20606
31718,10608,20,1,4.5,20607
31719,10609,14,4,53.96,20608
31720,10609,6,3,29.849999999999998,20608
31721,10609,5,2,23.3,20608
31722,10609,12,2,29.58,20608
31723,10610,21,2,5.0,20609
31724,10610,7,2,25.5,20609
31725,10610,20,5,22.5,20609
31726,10611,26,5,31.25,20610
31727,10612,13,3,44.37,20611
31728,10612,1,4,41.96,20611
31729,10612,22,2,4.0,20611
31730,10612,2,1,11.69,20611
31731,10612,20,3,13.5,20611
31732,10613,1,2,20.98,20612
31733,10614,11,2,29.58,20613
31734,10615,5,2,23.3,20614
31735,10615,13,3,44.37,20614
31736,10615,30,3,11.25,20614
31737,10615,17,2,15.0,20614
31738,10616,9,2,23.78,20615
31739,10616,24,4,17.6,20615
31740,10616,8,1,9.95,20615
31741,10617,12,4,59.16,20616
31742,10617,9,5,59.45,20616
31743,10618,7,1,12.75,20617
31744,10618,15,3,27.75,20617
31745,10619,17,1,7.5,20618
31746,10619,4,3,51.75,20618
31747,10619,22,4,8.0,20618
31748,10619,22,3,6.0,20618
31749,10620,18,3,22.5,20619
31750,10620,3,4,51.56,20619
31751,10620,3,1,12.89,20619
31752,10620,14,3,40.47,20619
31753,10620,13,5,73.94999999999999,20619
31754,10621,2,4,46.76,20620
31755,10622,19,1,2.99,20621
31756,10622,3,2,25.78,20621
31757,10622,10,5,73.94999999999999,20621
31758,10622,22,1,2.0,20621
31759,10623,12,4,59.16,20622
31760,10623,17,2,15.0,20622
31761,10623,8,5,49.75,20622
31762,10623,27,5,7.5,20622
31763,10623,13,3,44.37,20622
31764,10624,25,4,30.0,20623
31765,10624,7,3,38.25,20623
31766,10624,4,5,86.25,20623
31767,10624,14,2,26.98,20623
31768,10624,6,1,9.95,20623
31769,10625,3,5,64.45,20624
31770,10625,10,4,59.16,20624
31771,10625,2,1,11.69,20624
31772,10625,15,5,46.25,20624
31773,10625,7,1,12.75,20624
31774,10626,19,1,2.99,20625
31775,10626,14,5,67.45,20625
31776,10626,8,2,19.9,20625
31777,10627,8,4,39.8,20626
31778,10627,21,2,5.0,20626
31779,10627,30,2,7.5,20626
31780,10627,20,1,4.5,20626
31781,10628,27,5,7.5,20627
31782,10628,30,3,11.25,20627
31783,10628,2,3,35.07,20627
31784,10628,16,2,15.0,20627
31785,10629,9,1,11.89,20628
31786,10629,4,5,86.25,20628
31787,10629,27,2,3.0,20628
31788,10629,23,3,26.849999999999998,20628
31789,10629,12,5,73.94999999999999,20628
31790,10630,13,3,44.37,20629
31791,10630,2,2,23.38,20629
31792,10630,19,4,11.96,20629
31793,10630,19,3,8.97,20629
31794,10631,8,5,49.75,20630
31795,10631,16,4,30.0,20630
31796,10631,2,3,35.07,20630
31797,10632,14,2,26.98,20631
31798,10633,6,3,29.849999999999998,20632
31799,10633,29,5,15.0,20632
31800,10633,30,3,11.25,20632
31801,10634,16,4,30.0,20633
31802,10634,19,1,2.99,20633
31803,10634,15,3,27.75,20633
31804,10635,29,1,3.0,20634
31805,10635,28,4,9.96,20634
31806,10635,14,4,53.96,20634
31807,10636,17,3,22.5,20635
31808,10636,3,4,51.56,20635
31809,10637,26,2,12.5,20636
31810,10637,14,5,67.45,20636
31811,10637,11,1,14.79,20636
31812,10638,21,2,5.0,20637
31813,10639,29,3,9.0,20638
31814,10639,4,1,17.25,20638
31815,10639,29,3,9.0,20638
31816,10639,1,3,31.47,20638
31817,10639,7,1,12.75,20638
31818,10640,22,4,8.0,20639
31819,10640,18,2,15.0,20639
31820,10640,29,1,3.0,20639
31821,10641,25,3,22.5,20640
31822,10641,21,2,5.0,20640
31823,10641,30,3,11.25,20640
31824,10641,2,4,46.76,20640
31825,10642,21,2,5.0,20641
31826,10642,25,1,7.5,20641
31827,10642,4,1,17.25,20641
31828,10642,26,2,12.5,20641
31829,10643,14,5,67.45,20642
31830,10643,18,3,22.5,20642
31831,10643,3,2,25.78,20642
31832,10643,19,2,5.98,20642
31833,10643,28,4,9.96,20642
31834,10644,17,1,7.5,20643
31835,10644,27,3,4.5,20643
31836,10644,30,2,7.5,20643
31837,10644,20,2,9.0,20643
31838,10645,21,3,7.5,20644
31839,10645,23,2,17.9,20644
31840,10645,19,4,11.96,20644
31841,10645,4,5,86.25,20644
31842,10645,18,4,30.0,20644
31843,10646,10,3,44.37,20645
31844,10647,5,2,23.3,20646
31845,10647,4,2,34.5,20646
31846,10647,27,2,3.0,20646
31847,10647,15,1,9.25,20646
31848,10648,1,1,10.49,20647
31849,10648,2,1,11.69,20647
31850,10648,29,5,15.0,20647
31851,10648,27,3,4.5,20647
31852,10648,13,1,14.79,20647
31853,10649,16,3,22.5,20648
31854,10650,22,5,10.0,20649
31855,10650,24,1,4.4,20649
31856,10650,15,2,18.5,20649
31857,10650,20,5,22.5,20649
31858,10651,8,5,49.75,20650
31859,10651,7,4,51.0,20650
31860,10651,19,2,5.98,20650
31861,10651,19,3,8.97,20650
31862,10652,18,1,7.5,20651
31863,10652,3,4,51.56,20651
31864,10652,3,2,25.78,20651
31865,10652,20,1,4.5,20651
31866,10652,13,3,44.37,20651
31867,10653,3,1,12.89,20652
31868,10653,12,4,59.16,20652
31869,10653,11,2,29.58,20652
31870,10653,3,3,38.67,20652
31871,10654,26,1,6.25,20653
31872,10655,15,3,27.75,20654
31873,10655,14,2,26.98,20654
31874,10655,3,1,12.89,20654
31875,10655,6,5,49.75,20654
31876,10656,12,5,73.94999999999999,20655
31877,10656,1,2,20.98,20655
31878,10656,27,5,7.5,20655
31879,10657,14,4,53.96,20656
31880,10658,2,3,35.07,20657
31881,10658,25,3,22.5,20657
31882,10659,19,2,5.98,20658
31883,10659,23,2,17.9,20658
31884,10659,27,4,6.0,20658
31885,10659,24,3,13.200000000000001,20658
31886,10659,9,2,23.78,20658
31887,10660,20,5,22.5,20659
31888,10660,14,1,13.49,20659
31889,10660,21,2,5.0,20659
31890,10660,20,2,9.0,20659
31891,10660,12,1,14.79,20659
31892,10661,10,3,44.37,20660
31893,10661,30,1,3.75,20660
31894,10661,4,5,86.25,20660
31895,10661,20,3,13.5,20660
31896,10662,15,4,37.0,20661
31897,10662,15,2,18.5,20661
31898,10662,11,5,73.94999999999999,20661
31899,10662,7,5,63.75,20661
31900,10662,26,5,31.25,20661
31901,10663,24,3,13.200000000000001,20662
31902,10663,30,4,15.0,20662
31903,10663,14,3,40.47,20662
31904,10663,29,4,12.0,20662
31905,10663,29,5,15.0,20662
31906,10664,7,3,38.25,20663
31907,10665,26,2,12.5,20664
31908,10665,21,2,5.0,20664
31909,10665,12,1,14.79,20664
31910,10665,20,5,22.5,20664
31911,10666,4,5,86.25,20665
31912,10667,17,3,22.5,20666
31913,10668,29,3,9.0,20667
31914,10668,6,5,49.75,20667
31915,10668,27,1,1.5,20667
31916,10668,25,1,7.5,20667
31917,10668,18,2,15.0,20667
31918,10669,15,2,18.5,20668
31919,10669,19,2,5.98,20668
31920,10669,1,5,52.45,20668
31921,10669,14,4,53.96,20668
31922,10670,29,5,15.0,20669
31923,10671,27,2,3.0,20670
31924,10671,29,3,9.0,20670
31925,10671,2,4,46.76,20670
31926,10671,20,5,22.5,20670
31927,10672,7,5,63.75,20671
31928,10672,23,4,35.8,20671
31929,10673,12,2,29.58,20672
31930,10673,2,1,11.69,20672
31931,10673,12,2,29.58,20672
31932,10674,2,4,46.76,20673
31933,10674,24,5,22.0,20673
31934,10674,14,1,13.49,20673
31935,10674,28,3,7.470000000000001,20673
31936,10675,3,1,12.89,20674
31937,10675,28,5,12.450000000000001,20674
31938,10675,12,2,29.58,20674
31939,10675,20,4,18.0,20674
31940,10676,28,4,9.96,20675
31941,10676,28,3,7.470000000000001,20675
31942,10676,28,2,4.98,20675
31943,10676,17,4,30.0,20675
31944,10676,14,3,40.47,20675
31945,10677,14,1,13.49,20676
31946,10677,10,2,29.58,20676
31947,10677,10,1,14.79,20676
31948,10677,21,4,10.0,20676
31949,10677,13,3,44.37,20676
31950,10678,2,2,23.38,20677
31951,10678,1,3,31.47,20677
31952,10678,20,2,9.0,20677
31953,10678,23,1,8.95,20677
31954,10679,17,1,7.5,20678
31955,10679,19,4,11.96,20678
31956,10679,18,5,37.5,20678
31957,10679,22,4,8.0,20678
31958,10679,28,1,2.49,20678
31959,10680,29,5,15.0,20679
31960,10680,21,2,5.0,20679
31961,10680,17,3,22.5,20679
31962,10680,29,5,15.0,20679
31963,10680,6,1,9.95,20679
31964,10681,1,5,52.45,20680
31965,10682,2,3,35.07,20681
31966,10682,1,2,20.98,20681
31967,10683,10,5,73.94999999999999,20682
31968,10684,18,5,37.5,20683
31969,10684,12,4,59.16,20683
31970,10684,14,2,26.98,20683
31971,10685,5,3,34.95,20684
31972,10685,11,5,73.94999999999999,20684
31973,10685,10,2,29.58,20684
31974,10685,5,1,11.65,20684
31975,10685,25,3,22.5,20684
31976,10686,18,3,22.5,20685
31977,10686,6,1,9.95,20685
31978,10686,22,3,6.0,20685
31979,10686,3,2,25.78,20685
31980,10687,23,1,8.95,20686
31981,10687,6,5,49.75,20686
31982,10687,11,3,44.37,20686
31983,10687,5,1,11.65,20686
31984,10687,26,5,31.25,20686
31985,10688,3,1,12.89,20687
31986,10688,13,3,44.37,20687
31987,10688,3,1,12.89,20687
31988,10688,11,4,59.16,20687
31989,10689,1,4,41.96,20688
31990,10689,3,2,25.78,20688
31991,10689,2,3,35.07,20688
31992,10690,24,2,8.8,20689
31993,10690,13,2,29.58,20689
31994,10690,25,1,7.5,20689
31995,10691,30,4,15.0,20690
31996,10691,23,1,8.95,20690
31997,10691,16,2,15.0,20690
31998,10692,1,1,10.49,20691
31999,10692,15,4,37.0,20691
32000,10692,21,2,5.0,20691
32001,10692,23,2,17.9,20691
32002,10693,6,5,49.75,20692
32003,10693,22,4,8.0,20692
32004,10694,30,1,3.75,20693
32005,10694,28,2,4.98,20693
32006,10694,22,2,4.0,20693
32007,10695,28,3,7.470000000000001,20694
32008,10695,14,2,26.98,20694
32009,10695,5,4,46.6,20694
32010,10696,14,2,26.98,20695
32011,10696,21,1,2.5,20695
32012,10696,8,3,29.849999999999998,20695
32013,10696,8,1,9.95,20695
32014,10697,26,5,31.25,20696
32015,10698,1,1,10.49,20697
32016,10698,13,3,44.37,20697
32017,10698,14,4,53.96,20697
32018,10698,18,1,7.5,20697
32019,10699,19,2,5.98,20698
32020,10699,24,2,8.8,20698
32021,10699,4,1,17.25,20698
32022,10699,17,5,37.5,20698
32023,10700,1,4,41.96,20699
32024,10700,29,4,12.0,20699
32025,10700,28,3,7.470000000000001,20699
32026,10701,22,4,8.0,20700
32027,10702,6,1,9.95,20701
32028,10702,8,4,39.8,20701
32029,10702,6,4,39.8,20701
32030,10702,6,3,29.849999999999998,20701
32031,10703,27,3,4.5,20702
32032,10704,10,2,29.58,20703
32033,10704,2,5,58.449999999999996,20703
32034,10705,8,5,49.75,20704
32035,10705,2,4,46.76,20704
32036,10705,26,3,18.75,20704
32037,10706,1,4,41.96,20705
32038,10706,19,5,14.950000000000001,20705
32039,10706,15,3,27.75,20705
32040,10707,14,2,26.98,20706
32041,10707,15,1,9.25,20706
32042,10707,2,4,46.76,20706
32043,10708,20,4,18.0,20707
32044,10709,23,1,8.95,20708
32045,10709,14,4,53.96,20708
32046,10710,8,2,19.9,20709
32047,10710,30,4,15.0,20709
